item_code_i,item_code_j,score
15473,12232,0.7190358638763428
15474,14932,0.8302819132804871
15474,4886,0.7943434715270996
15474,21387,0.7698718309402466
15474,17690,0.7163430452346802
15474,26553,0.701931893825531
15474,5462,0.7005178928375244
15475,28067,0.894339382648468
15475,9516,0.8692865967750549
15475,11422,0.8026043772697449
15475,10264,0.8019334077835083
15475,23225,0.779247522354126
15475,12178,0.7727733254432678
15475,12169,0.7727733254432678
15475,10460,0.7727733254432678
15475,11066,0.7382801175117493
15476,26556,1.0
15476,4286,0.8757961392402649
15476,16666,0.7881771326065063
15476,32784,0.7643940448760986
15476,27803,0.7508852481842041
15476,9121,0.7364177107810974
15476,13624,0.7359439134597778
15476,36597,0.7339735627174377
15476,17575,0.7280660271644592
15477,22353,0.9567696452140808
15477,21123,0.7728026509284973
15477,6314,0.7661765813827515
15480,13511,0.9793758392333984
15480,26563,0.9562568664550781
15480,15037,0.8973753452301025
15480,19153,0.818469226360321
15480,11280,0.77042156457901
15480,5475,0.7517507672309875
15480,20496,0.7456974387168884
15480,12243,0.7435980439186096
15480,4297,0.7342076897621155
15481,4300,0.8396435379981995
15481,22000,0.8307972550392151
15481,4301,0.80060875415802
15481,15482,0.793051540851593
15481,14971,0.7701691389083862
15481,12246,0.7240581512451172
15482,15481,0.793051540851593
15482,22000,0.7814658284187317
15482,4300,0.7549391388893127
15482,12246,0.7227370142936707
15482,4301,0.7135027050971985
15482,31605,0.7065809965133667
15482,14971,0.7060176730155945
15485,16365,0.8957922458648682
15486,18031,0.9673210382461548
15486,14120,0.9644970893859863
15486,4334,0.9547582268714905
15486,3894,0.94246506690979
15487,16307,0.9701029062271118
15487,15349,0.9659271836280823
15487,29326,0.8866000175476074
15487,29325,0.8274226188659668
15487,3005,0.8184552788734436
15487,18290,0.8160680532455444
15487,25812,0.8096780776977539
15487,16308,0.8028687238693237
15487,14122,0.7904996871948242
15488,26173,0.9261062145233154
15488,10702,0.9189509749412537
15488,30179,0.856395423412323
15488,3362,0.8208993077278137
15488,14124,0.8176137208938599
15488,11528,0.7744191288948059
15488,14365,0.7552400231361389
15488,18034,0.7306549549102783
15488,16130,0.7246263027191162
15491,36586,1.000000238418579
15491,44578,1.000000238418579
15491,27765,1.000000238418579
15491,32628,1.000000238418579
15491,12360,1.000000238418579
15491,10710,1.000000238418579
15491,16134,1.000000238418579
15491,16133,1.000000238418579
15491,16132,1.000000238418579
15491,9343,1.000000238418579
15492,36586,1.000000238418579
15492,44578,1.000000238418579
15492,27765,1.000000238418579
15492,32628,1.000000238418579
15492,12360,1.000000238418579
15492,10710,1.000000238418579
15492,16134,1.000000238418579
15492,16133,1.000000238418579
15492,16132,1.000000238418579
15492,9343,1.000000238418579
15500,40155,0.8732629418373108
15500,37326,0.8085001111030579
15500,33923,0.772466242313385
15500,26178,0.7503289580345154
15502,30187,0.9165289402008057
15502,18044,0.9104000926017761
15502,18624,0.9070823788642883
15502,20475,0.9051347374916077
15502,26181,0.8987652063369751
15502,4228,0.8823243975639343
15502,29335,0.8749041557312012
15502,30188,0.8745119571685791
15502,10716,0.862665593624115
15503,10717,0.8940556049346924
15503,3033,0.7788166999816895
15514,3468,0.8553913235664368
15514,31500,0.8362827897071838
15514,32912,0.801232099533081
15514,22498,0.7207246422767639
15514,13458,0.7198283076286316
15517,8507,0.7224649786949158
15518,3527,0.9555234909057617
15518,13118,0.8381489515304565
15518,10106,0.8374741673469543
15518,3474,0.808351457118988
15518,22918,0.7437542080879211
15518,33343,0.7431467175483704
15518,10316,0.7153945565223694
15518,5542,0.7055311799049377
15518,27066,0.703569233417511
15520,40134,0.8173354864120483
15520,34511,0.8173354864120483
15520,37324,0.7739046216011047
15520,4573,0.7012419700622559
15521,17314,0.9999998807907104
15521,25474,0.9999998807907104
15521,15522,0.9999998807907104
15521,25476,0.9999996423721313
15521,35050,0.7865194082260132
15521,20386,0.7602571845054626
15521,40521,0.7499556541442871
15521,25355,0.7499556541442871
15521,10034,0.7375327944755554
15522,17314,0.9999998807907104
15522,25474,0.9999998807907104
15522,15521,0.9999998807907104
15522,25476,0.9999996423721313
15522,35050,0.7865194082260132
15522,20386,0.7602571845054626
15522,40521,0.7499556541442871
15522,25355,0.7499556541442871
15522,10034,0.7375327944755554
15523,14313,0.9683433175086975
15523,16206,0.9666545987129211
15523,3536,0.9644009470939636
15523,21356,0.8667018413543701
15523,13487,0.8667018413543701
15523,16207,0.8455907702445984
15523,15524,0.8455907702445984
15523,10120,0.8427515625953674
15523,13004,0.8427515625953674
15524,16207,0.9999997019767761
15524,10120,0.9710103869438171
15524,13004,0.9710103869438171
15524,13578,0.9676468372344971
15524,13474,0.9676468372344971
15524,21356,0.9652820825576782
15524,13487,0.9652820825576782
15524,3536,0.8797850608825684
15524,16206,0.8584422469139099
15525,31508,0.9832252264022827
15525,31509,0.9818238615989685
15525,31507,0.9287335872650146
15525,13580,0.9034408330917358
15525,13222,0.9019159078598022
15526,31510,1.0
15526,4510,1.0
15526,10123,1.0
15526,13475,1.0
15526,13223,1.0
15526,13005,1.0
15526,16209,0.9999998807907104
15526,16208,0.9999998807907104
15526,13489,0.9999998807907104
15526,15527,0.9999998807907104
15527,31510,1.0
15527,4510,1.0
15527,10123,1.0
15527,13475,1.0
15527,13223,1.0
15527,13005,1.0
15527,16209,0.9999998807907104
15527,16208,0.9999998807907104
15527,13489,0.9999998807907104
15528,13490,0.8567752838134766
15532,13608,0.7289566397666931
15532,10922,0.7246447801589966
15535,2950,0.8067570924758911
15535,11007,0.7763115763664246
15535,14617,0.7240394353866577
15535,11982,0.7047310471534729
15536,14012,0.864332914352417
15536,12081,0.7849884033203125
15536,15392,0.7274224162101746
15537,15393,0.796978771686554
15537,2434,0.7602002024650574
15537,2968,0.7354663014411926
15537,15539,0.7263591289520264
15537,2544,0.7190510034561157
15537,10944,0.7137795090675354
15537,29221,0.7122470140457153
15537,17664,0.7074011564254761
15539,10944,0.8829246759414673
15539,10942,0.8404361605644226
15539,11776,0.8070808053016663
15539,15393,0.7279538512229919
15539,15537,0.7263591289520264
15539,17666,0.7029903531074524
15543,2538,0.8276278376579285
15543,2540,0.816165030002594
15543,14748,0.8126230239868164
15543,17670,0.8117387294769287
15543,12663,0.7923464179039001
15543,17668,0.7815121412277222
15543,2539,0.7775225043296814
15543,10430,0.774684727191925
15543,11987,0.7716028094291687
15548,8987,0.9207262992858887
15548,13299,0.8440234661102295
15548,19587,0.8008757829666138
15548,13018,0.8008757829666138
15548,39332,0.7192877531051636
15559,12756,0.8495835661888123
15559,2464,0.8227119445800781
15559,12889,0.7571420073509216
15561,2017,0.7606557607650757
15564,1640,0.8712279200553894
15564,2126,0.7878539562225342
15564,12960,0.7852301597595215
15564,176,0.7637750506401062
15564,2223,0.7254607081413269
15564,2222,0.7110711932182312
15564,253,0.7016710042953491
15565,2067,0.7092927694320679
15579,12860,0.8760107159614563
15586,39929,0.9068182706832886
15586,17274,0.7189517617225647
15587,15698,0.9421558380126953
15587,16878,0.8998525738716125
15587,14717,0.8715062737464905
15587,14280,0.7563667297363281
15587,14664,0.7308698892593384
15587,2565,0.7300868034362793
15591,15609,0.9494158029556274
15591,14716,0.8339523673057556
15591,14807,0.8256224989891052
15591,14719,0.7667982578277588
15591,15057,0.7383836507797241
15591,14523,0.7287223935127258
15591,15312,0.7185015082359314
15591,16581,0.7057085037231445
15592,13761,0.9047414660453796
15592,29093,0.89693683385849
15592,9867,0.8638462424278259
15592,12845,0.7199018597602844
15592,16877,0.7193143367767334
15592,11883,0.7192890644073486
15596,23462,0.8859821557998657
15596,15767,0.7605020403862
15596,9845,0.7381253242492676
15596,12308,0.718902051448822
15596,11537,0.7085974216461182
15597,18965,0.9025226831436157
15597,25947,0.879420280456543
15597,4124,0.8458651304244995
15597,31694,0.8200574517250061
15597,25885,0.8058606386184692
15597,31693,0.7731375098228455
15597,4806,0.7599462270736694
15597,3905,0.7468342185020447
15597,5995,0.7377259731292725
15602,16897,1.0
15602,2861,0.7270259857177734
15609,15591,0.9494158029556274
15609,14807,0.8451598882675171
15609,14716,0.824824869632721
15609,14719,0.7668859958648682
15609,15057,0.7574576139450073
15609,14523,0.7473465800285339
15609,15312,0.7430019974708557
15609,16581,0.727644681930542
15626,10882,0.8662652373313904
15626,1301,0.7925637364387512
15626,10775,0.7814274430274963
15626,1398,0.7692046761512756
15626,12698,0.7081283926963806
15631,25988,0.8732246160507202
15631,5853,0.8643555641174316
15631,35699,0.8640622496604919
15631,33974,0.852649986743927
15631,1729,0.7996957302093506
15631,5855,0.7746524214744568
15631,30618,0.7658295035362244
15631,33977,0.7387611269950867
15631,11735,0.7240855693817139
15633,8051,0.7664542198181152
15633,5095,0.7502173781394958
15633,23324,0.7481484413146973
15633,5094,0.7391899824142456
15633,23325,0.738689124584198
15633,37760,0.7331757545471191
15633,36518,0.7282564640045166
15633,5352,0.7234079241752625
15633,23326,0.7205810546875
15634,7280,0.7414011359214783
15634,7653,0.7214313745498657
15634,36829,0.7093313336372375
15634,7281,0.7048046588897705
15636,5907,0.9866015315055847
15636,692,0.8666130900382996
15636,3489,0.8632223010063171
15636,813,0.8534826040267944
15636,615,0.8426596522331238
15636,838,0.8414560556411743
15636,28792,0.823041558265686
15636,174,0.8192878365516663
15636,693,0.8173950910568237
15638,1571,0.7697146534919739
15638,10893,0.742529571056366
15638,1367,0.7112551927566528
15662,1601,0.7001293301582336
15668,29694,0.7695841193199158
15668,5010,0.7499674558639526
15669,40033,0.9026579856872559
15669,31231,0.8912307024002075
15669,14882,0.8413441777229309
15669,6351,0.7106552124023438
15669,7335,0.7005085349082947
15670,14094,0.8113958239555359
15670,11606,0.8031086325645447
15670,20959,0.7280426621437073
15670,3269,0.7233929634094238
15670,7899,0.7169058322906494
15670,186,0.7058278322219849
15671,39906,0.9096910953521729
15671,21586,0.8732443451881409
15671,10831,0.7690011262893677
15671,29151,0.7610711455345154
15671,21585,0.7330256700515747
15671,27272,0.7079212069511414
15672,37859,0.7887709140777588
15672,12619,0.7860798239707947
15672,28012,0.7700544595718384
15672,39992,0.766573965549469
15672,13465,0.7543115019798279
15672,36883,0.7245107293128967
15672,17314,0.720716118812561
15672,25474,0.720716118812561
15672,15522,0.720716118812561
15674,12049,0.7676142454147339
15681,12971,0.9867053031921387
15681,14786,0.7692391872406006
15681,29089,0.7415904998779297
15685,10512,0.826569676399231
15685,9367,0.8036090135574341
15685,10097,0.801511824131012
15685,43915,0.8007299900054932
15685,15324,0.7762271761894226
15685,29091,0.7719512581825256
15685,2863,0.7540642619132996
15685,33151,0.720466673374176
15685,32788,0.7136090993881226
15686,11408,0.8414326906204224
15686,7163,0.8075209856033325
15686,11928,0.7637097239494324
15698,15587,0.9421558380126953
15698,14717,0.8963339328765869
15698,16878,0.8710567355155945
15698,14664,0.7594403028488159
15698,2565,0.7566074728965759
15698,14280,0.7390046715736389
15700,12799,0.83792644739151
15700,12204,0.8379263281822205
15702,14537,0.9237465858459473
15702,11707,0.7595813274383545
15702,13914,0.7516235709190369
15707,40520,0.9999997019767761
15707,16387,0.9999996423721313
15747,14846,0.9792186617851257
15747,15314,0.9744318723678589
15747,13407,0.9419165849685669
15747,10496,0.9343022108078003
15747,14714,0.9272013902664185
15747,14662,0.9069898724555969
15747,39926,0.7420790195465088
15747,29085,0.7147295475006104
15747,10091,0.7126574516296387
15752,12546,0.8074254393577576
15754,29296,0.7687201499938965
15754,13975,0.7494932413101196
15754,15213,0.7477195858955383
15754,29297,0.7250824570655823
15754,15435,0.7239813208580017
15761,29089,0.7327263355255127
15762,16254,0.7416883111000061
15762,699,0.7281163334846497
15762,11119,0.726848840713501
15762,29137,0.7053130865097046
15762,619,0.7031848430633545
15765,14540,0.9657827615737915
15765,12977,0.9634515047073364
15765,3199,0.9489261507987976
15767,12308,0.8608768582344055
15767,15596,0.7605020403862
15767,23462,0.7454386353492737
15767,33732,0.7288722991943359
15767,24342,0.726985514163971
15767,37137,0.7208966016769409
15767,11933,0.7188297510147095
15767,39423,0.714992105960846
15769,11621,0.9195902943611145
15769,10632,0.9051460027694702
15769,8854,0.8810396790504456
15769,31352,0.8799941539764404
15769,11262,0.8528793454170227
15769,10032,0.7956839799880981
15769,9844,0.7167091965675354
15771,10034,1.0000003576278687
15771,1144,0.9368717670440674
15771,33809,0.8652333617210388
15771,13635,0.8652333617210388
15771,16706,0.8252410292625427
15771,30793,0.8158432841300964
15771,14893,0.8158432841300964
15771,30067,0.8033216595649719
15771,18140,0.8033216595649719
15773,9989,0.8399390578269958
15773,33877,0.7663863301277161
15776,12055,0.7125940918922424
15776,29219,0.7047277092933655
15777,10201,1.0000003576278687
15779,12503,0.9803712368011475
15780,12280,0.9006627798080444
15782,10387,1.000000238418579
15782,4043,1.000000238418579
15782,28653,0.7825818061828613
15782,12283,0.7490501403808594
15782,16966,0.7490501403808594
15782,10389,0.7490501403808594
15782,30265,0.7289142608642578
15782,11376,0.7289142608642578
15782,4042,0.7289142608642578
15783,42231,0.9999995231628418
15783,11418,0.9999995231628418
15783,9987,0.9999995231628418
15783,13195,0.9999995231628418
15783,2575,0.9999995231628418
15783,4423,0.9607780575752258
15783,15790,0.960777997970581
15783,12336,0.9588807225227356
15783,4052,0.9588807225227356
15785,11381,1.0000001192092896
15785,17616,1.0000001192092896
15785,14534,0.8927409052848816
15785,12176,0.8433180451393127
15785,26165,0.8180636167526245
15785,24138,0.8145411014556885
15785,5967,0.7807084321975708
15785,33611,0.7805382013320923
15785,39199,0.779644787311554
15786,31351,0.7941258549690247
15786,19485,0.7939793467521667
15786,45033,0.7793909907341003
15786,6798,0.7470976710319519
15787,43225,0.8021014332771301
15787,10047,0.7466018199920654
15787,15090,0.71382075548172
15788,29182,0.7338271141052246
15788,11225,0.7124390602111816
15789,12336,1.0000008344650269
15789,4052,1.0000008344650269
15789,12182,1.0000005960464478
15789,10052,1.0000005960464478
15789,13414,1.0000005960464478
15789,13336,1.0000005960464478
15789,13335,1.0000005960464478
15789,13193,1.0000005960464478
15789,2573,1.0000005960464478
15790,4423,1.0000004768371582
15790,42231,0.9607782363891602
15790,11418,0.9607782363891602
15790,9987,0.9607782363891602
15790,13195,0.9607782363891602
15790,2575,0.9607782363891602
15790,15783,0.960777997970581
15790,10469,0.9604822993278503
15790,13415,0.9604822993278503
15791,29007,1.000000238418579
15791,10727,1.000000238418579
15791,13654,1.000000238418579
15791,15930,1.000000238418579
15791,12938,0.7600711584091187
15791,12677,0.7198343276977539
15792,19588,0.78468257188797
15792,15933,0.7842576503753662
15795,16941,0.9683974981307983
15795,13594,0.7640050053596497
15795,13595,0.7609236240386963
15795,10820,0.7414058446884155
15795,12650,0.7319356799125671
15795,12716,0.7319110631942749
15795,14576,0.7317880988121033
15795,15804,0.7309669256210327
15795,10735,0.7223414778709412
15796,29206,0.980966329574585
15796,12736,0.7951703071594238
15796,14144,0.7723175883293152
15796,12711,0.7310757637023926
15796,17577,0.7210883498191833
15796,16931,0.720980167388916
15796,11917,0.7116933465003967
15796,14149,0.7088648676872253
15796,24588,0.7077868580818176
15799,36597,0.9003120064735413
15799,32784,0.8981254696846008
15799,9121,0.8750406503677368
15799,25045,0.869423508644104
15799,27802,0.8409417271614075
15799,25044,0.829727053642273
15799,36596,0.829563319683075
15799,27803,0.812076985836029
15799,27798,0.8116164207458496
15801,37702,0.701167106628418
15803,2392,0.9030119180679321
15803,29013,0.8827981948852539
15803,12639,0.8395204544067383
15803,22165,0.8088040351867676
15803,14130,0.8017052412033081
15803,11924,0.7917231321334839
15803,12709,0.7694170475006104
15803,11655,0.7687728404998779
15803,11153,0.7656024694442749
15804,12716,0.9850597381591797
15804,13595,0.7861018180847168
15804,10820,0.780140221118927
15804,11925,0.769616425037384
15804,16930,0.765439510345459
15804,10009,0.7651121020317078
15804,10843,0.7592854499816895
15804,13640,0.7562586665153503
15804,16941,0.7455244660377502
15808,21340,0.8114560842514038
15808,2127,0.7822496891021729
15808,12892,0.7336564064025879
15808,4953,0.7171775102615356
15808,41281,0.7154702544212341
15810,21338,0.8669279217720032
15810,10031,0.8669279217720032
15810,14573,0.7313631772994995
15815,14628,0.927858293056488
15815,29224,0.7968659996986389
15815,434,0.7789350152015686
15815,16378,0.7633484601974487
15815,23503,0.7518073320388794
15815,30626,0.7415405511856079
15815,44969,0.715573251247406
15815,21207,0.7148820757865906
15815,18816,0.7077410817146301
15819,11751,0.9582802653312683
15819,14452,0.9106001853942871
15819,2423,0.9033136367797852
15819,10863,0.8938957452774048
15819,2530,0.8658183813095093
15819,11943,0.7620043754577637
15819,28961,0.757256031036377
15819,10745,0.7481489181518555
15819,10908,0.7439212799072266
15820,2329,0.9517551064491272
15820,28969,0.9210895299911499
15820,16504,0.8378816843032837
15820,40792,0.7642064094543457
15820,2772,0.7543104887008667
15820,31381,0.7463778853416443
15820,1457,0.7461097836494446
15820,10798,0.7456637620925903
15820,30296,0.7333347201347351
15821,11949,0.9661150574684143
15821,10864,0.9416431784629822
15821,2478,0.8429714441299438
15821,13696,0.7772935032844543
15821,14458,0.7697055339813232
15821,15824,0.7595704793930054
15821,16502,0.7579646706581116
15821,1899,0.7560198903083801
15821,11161,0.755262017250061
15822,15824,0.7454712986946106
15822,11160,0.7379918098449707
15822,11161,0.7322742342948914
15822,11754,0.7285698652267456
15822,14457,0.7263301014900208
15822,13696,0.7261807918548584
15822,14458,0.7134022116661072
15824,14458,0.9365609884262085
15824,11160,0.9118034243583679
15824,14457,0.9046099185943604
15824,11754,0.8941129446029663
15824,11161,0.8831149935722351
15824,2113,0.8394111394882202
15824,11565,0.8340103626251221
15824,19901,0.8314205408096313
15824,1900,0.8220400810241699
15828,13999,0.8464221358299255
15828,3791,0.7151784896850586
15832,10869,0.9600534439086914
15832,11572,0.8967505097389221
15832,10842,0.8860906958580017
15832,1907,0.862213671207428
15832,2393,0.7296884059906006
15833,21322,0.7689130902290344
15833,29658,0.7524637579917908
15833,12729,0.7389629483222961
15833,14003,0.7331045866012573
15833,19317,0.7311738133430481
15833,10846,0.7262793183326721
15835,10154,0.9543836116790771
15835,10916,0.9482198357582092
15837,14636,0.8480238318443298
15837,15841,0.7867177724838257
15837,11705,0.7565199136734009
15837,11484,0.737817108631134
15837,9806,0.7161228656768799
15841,14636,0.8126562833786011
15841,15837,0.7867177724838257
15841,19630,0.7063174247741699
15841,11957,0.7009098529815674
15856,16255,0.7441403865814209
15857,14703,0.9786222577095032
15857,9111,0.7379723191261292
15857,11120,0.7294043898582458
15859,20526,0.92170250415802
15859,40916,0.8925400972366333
15859,29140,0.8622207045555115
15859,11474,0.8320425152778625
15859,29141,0.8129227757453918
15859,11473,0.7969942092895508
15859,16587,0.7965923547744751
15859,15062,0.7946608066558838
15859,14710,0.7917804718017578
15861,4110,0.9804368019104004
15861,15222,0.9684900641441345
15861,13966,0.9579761624336243
15861,15863,0.9522301554679871
15861,15221,0.9488670825958252
15861,4761,0.9439406394958496
15861,4759,0.9439406394958496
15861,29300,0.938271164894104
15861,4109,0.938271164894104
15863,15222,0.9800540804862976
15863,15221,0.9712121486663818
15863,4110,0.9683945178985596
15863,4761,0.9679170846939087
15863,4759,0.9679170846939087
15863,15861,0.9522301554679871
15863,15438,0.9470585584640503
15863,4112,0.9444617033004761
15863,2752,0.9259963631629944
15864,20566,0.9435548782348633
15864,4113,0.9426299333572388
15864,14481,0.9407173991203308
15864,10533,0.936220645904541
15864,21019,0.9356995224952698
15864,10351,0.9320037364959717
15864,9855,0.9061552882194519
15864,4110,0.7450153827667236
15864,2748,0.7362203001976013
15865,4762,0.9751281142234802
15865,4114,0.9518395662307739
15865,21012,0.9456828832626343
15865,29301,0.943056583404541
15865,29302,0.9302022457122803
15865,10523,0.92894446849823
15865,15867,0.9268847107887268
15865,2753,0.8933889269828796
15865,15224,0.85251384973526
15866,10352,0.9505583047866821
15866,21012,0.9141792058944702
15866,29302,0.8900448083877563
15866,10523,0.8871037364006042
15866,15224,0.8821901082992554
15866,29301,0.8756271004676819
15866,15867,0.8667319416999817
15866,4762,0.8608396649360657
15866,4114,0.8577408194541931
15867,4114,0.9710966348648071
15867,10523,0.9707233905792236
15867,29302,0.9430339336395264
15867,4762,0.9350844025611877
15867,29301,0.9276199340820312
15867,15865,0.9268847107887268
15867,21012,0.9170962572097778
15867,15224,0.9077074527740479
15867,2753,0.9065362215042114
15869,19863,0.925513505935669
15869,6648,0.9237838983535767
15869,40609,0.9175109267234802
15869,3142,0.9026431441307068
15869,18568,0.8971119523048401
15869,19859,0.8908208012580872
15869,17264,0.8734232187271118
15869,18411,0.8714870810508728
15869,3143,0.8618152141571045
15870,40617,0.9441565871238708
15870,44302,0.9139640927314758
15870,30671,0.8873091340065002
15870,17733,0.8785275816917419
15870,29502,0.8728066682815552
15870,6702,0.8712718486785889
15870,34288,0.8482978940010071
15870,31450,0.8417564630508423
15870,17648,0.8383265137672424
15871,7412,0.8648660182952881
15871,36440,0.8603060245513916
15871,18410,0.8430644273757935
15871,17265,0.8327307105064392
15871,20263,0.8263236880302429
15871,29512,0.8167478442192078
15871,6647,0.8162041902542114
15871,17002,0.8139122724533081
15871,40615,0.8092197775840759
15872,15874,0.7343853116035461
15874,7407,0.7681658267974854
15874,15872,0.7343853116035461
15874,7420,0.7124142646789551
15875,29503,0.9527671933174133
15875,8430,0.9504446983337402
15875,33011,0.9372527599334717
15875,10695,0.9052870869636536
15875,17260,0.8995939493179321
15875,3392,0.8976755142211914
15875,29505,0.8898617029190063
15875,16968,0.8773948550224304
15875,16006,0.8773948550224304
15876,31554,0.8986846208572388
15876,33009,0.8960450291633606
15876,6657,0.8295230865478516
15876,18569,0.7944123148918152
15876,6702,0.7770848870277405
15876,40617,0.776190996170044
15876,11313,0.7760504484176636
15876,15870,0.7615088820457458
15876,17733,0.7601191401481628
15877,6644,0.8921518325805664
15877,3393,0.8689555525779724
15877,16997,0.8611919283866882
15877,31547,0.8236269950866699
15877,29501,0.8230027556419373
15877,11298,0.7917507290840149
15877,6701,0.767959475517273
15877,31540,0.7596859931945801
15877,40614,0.7545912265777588
15878,3505,0.7041082978248596
15879,31556,0.707236647605896
15880,6662,0.8505232334136963
15880,24950,0.7133869528770447
15880,41752,0.7080610990524292
15881,20271,0.847879946231842
15881,40621,0.8433765172958374
15882,36445,0.9888097643852234
15882,18876,0.9774238467216492
15882,21163,0.9182692766189575
15883,32342,0.7103428840637207
15884,8432,0.983910083770752
15884,19652,0.9712958931922913
15884,8433,0.9617266654968262
15884,31453,0.9280343651771545
15884,17011,0.8456197381019592
15884,17473,0.8283222317695618
15884,21363,0.8074626326560974
15884,43196,0.7993666529655457
15884,34689,0.7959561347961426
15885,18888,0.8003441095352173
15885,10226,0.7437430024147034
15885,34155,0.7034891247749329
15886,10223,0.8593303561210632
15886,34158,0.7154556512832642
15887,18423,0.9070930480957031
15887,11307,0.8616565465927124
15887,16854,0.8512410521507263
15887,2588,0.830773651599884
15887,11242,0.8259497284889221
15887,21171,0.8199658989906311
15887,11596,0.7916496992111206
15887,10221,0.7734166979789734
15887,34154,0.767102837562561
15889,1070,0.9370119571685791
15889,2944,0.877549946308136
15889,21166,0.8429747223854065
15889,918,0.8265166878700256
15889,351,0.8015780448913574
15889,19434,0.7908322215080261
15889,29525,0.7888935208320618
15889,19658,0.7878013253211975
15889,3404,0.7825847864151001
15890,18880,0.8323746919631958
15890,21169,0.8076606392860413
15890,16987,0.8055135607719421
15890,15891,0.795588493347168
15890,3403,0.7835590839385986
15890,29530,0.7826469540596008
15890,31460,0.78031325340271
15890,20282,0.756911039352417
15890,36454,0.7553074955940247
15891,31460,0.8870459198951721
15891,18887,0.8535303473472595
15891,11309,0.822253942489624
15891,15890,0.795588493347168
15891,4300,0.7715195417404175
15891,16987,0.7376786470413208
15891,19660,0.7330833077430725
15891,19661,0.7167891263961792
15891,20282,0.7102908492088318
15892,33575,0.8366185426712036
15892,37316,0.7157496809959412
15892,18570,0.7055355906486511
15893,20372,0.8498419523239136
15894,30721,0.8253669738769531
15894,21288,0.8034021854400635
15894,17145,0.7829436659812927
15894,34864,0.7811365723609924
15894,20584,0.7439504265785217
15894,4824,0.7398769855499268
15894,3690,0.7130128741264343
15894,41645,0.7100461721420288
15895,19800,0.8447598814964294
15895,8879,0.8392956852912903
15895,20744,0.7923598289489746
15895,8880,0.7890493273735046
15895,41646,0.7681475281715393
15895,21301,0.7261930108070374
15895,8667,0.7096369862556458
15896,19799,0.9074352979660034
15896,22073,0.8859609365463257
15896,22072,0.8418188095092773
15896,21294,0.7857612371444702
15896,21293,0.7772991061210632
15896,21420,0.7474706768989563
15896,41649,0.7424682378768921
15896,30406,0.7228963971138
15896,33835,0.7177809476852417
15897,4826,0.982744574546814
15897,30726,0.8752565979957581
15897,29600,0.8325671553611755
15898,41588,0.9070877432823181
15898,20590,0.8871781826019287
15898,20748,0.8544858694076538
15898,22076,0.7855790853500366
15898,22077,0.7652695178985596
15898,8881,0.7503345012664795
15899,22080,0.7505995631217957
15899,15900,0.7413458824157715
15899,20591,0.7106996178627014
15899,30412,0.7106996178627014
15900,15899,0.7413458824157715
15900,22080,0.7012798190116882
15901,17153,0.9301710724830627
15901,32409,0.8019919395446777
15901,26336,0.7912182807922363
15901,18337,0.7850844860076904
15901,3357,0.7747009992599487
15901,19975,0.7729707360267639
15901,13040,0.7729707360267639
15901,42289,0.7682914137840271
15901,6576,0.7681139707565308
15902,20755,0.7789329290390015
15902,21298,0.7481371760368347
15903,21619,0.7551565170288086
15906,20604,0.783383846282959
15906,21487,0.7795891761779785
15906,17158,0.773495614528656
15906,3705,0.7524603605270386
15906,15907,0.7288931012153625
15906,30857,0.7259843945503235
15906,9599,0.7245780229568481
15906,37877,0.723206639289856
15907,17158,0.7851585745811462
15907,37877,0.7646555304527283
15907,30857,0.7422367930412292
15907,21487,0.729413628578186
15907,15906,0.7288931012153625
15907,33845,0.7096601128578186
15907,9599,0.7087452411651611
15909,29616,0.8103544116020203
15909,35105,0.7174802422523499
15909,3156,0.7160148620605469
15909,19811,0.7136860489845276
15909,20061,0.706411600112915
15909,30453,0.7030202746391296
15910,42117,0.9823735952377319
15910,18104,0.9229850769042969
15910,20811,0.9016815423965454
15911,17167,1.0000001192092896
15911,19820,0.9575961828231812
15911,3606,0.804990291595459
15911,19725,0.7972373366355896
15911,26047,0.7935579419136047
15911,25698,0.7781665325164795
15911,30244,0.7772331833839417
15911,22590,0.7716758847236633
15911,18106,0.7695210576057434
15912,19821,0.737247884273529
15912,31045,0.7340551614761353
15912,18107,0.7308700084686279
15912,35112,0.7113070487976074
15912,16442,0.7089745402336121
15913,22294,0.9014769196510315
15913,35416,0.8919385075569153
15913,21497,0.8820285201072693
15913,13403,0.8707504272460938
15913,21625,0.8588793277740479
15913,30867,0.8522804379463196
15913,19817,0.8417247533798218
15913,29623,0.833616316318512
15913,35366,0.8173201680183411
15914,16445,0.9546905159950256
15914,30868,0.9220721125602722
15914,41601,0.9177772998809814
15914,42124,0.8947394490242004
15914,41600,0.8869998455047607
15914,35416,0.8405665159225464
15914,19844,0.8369092345237732
15914,22293,0.8208326697349548
15914,13403,0.8146847486495972
15916,17671,0.9999999403953552
15916,2165,0.8498455882072449
15916,28993,0.7182691097259521
15917,11012,0.8593377470970154
15917,391,0.7585979700088501
15917,10659,0.7405499219894409
15918,12479,1.0000001192092896
15919,12444,0.9050922989845276
15919,11010,0.790598452091217
15919,2412,0.7716075778007507
15919,14446,0.733855128288269
15919,2539,0.7275862097740173
15919,2275,0.7028005719184875
15921,28998,0.9641585946083069
15923,16693,0.8686719536781311
15923,23094,0.7958452701568604
15923,17523,0.7917760014533997
15923,28014,0.7153599262237549
15923,41981,0.7144613265991211
15923,28389,0.7144613265991211
15923,4499,0.708676815032959
